PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,K1A,K1B,K1C,K1D,K2A,K2B,K2C,K2D,K3A,K3B,K3C,K3D,K4A,K4B,K4C,K4D,K5A,K5B,K5C,K5D,K6A,K6B,K6C,K6D,K7A,K7B,K7C,K7D,K8A,K8B,K8C,K8D,K9A,K9B,K9C,K9D,L1A,L2A,L3A,L4A_1,L4A_2,L4A_3,L4A_4,L4A_5,L5A,L6A,L7A,L8A,L9A,L1B,L2B,L3B,L4B_1,L4B_2,L4B_3,L4B_4,L4B_5,L5B,L6B,L7B,L8B,L9B,L1C,L2C,L3C,L4C_1,L4C_2,L4C_3,L4C_4,L4C_5,L5C,L6C,L7C,L8C,L9C,L1D,L2D,L3D,L4D_1,L4D_2,L4D_3,L4D_4,L4D_5,L5D,L6D,L7D,L8D,L9D,L1E,L2E,L3E,L4E_1,L4E_2,L4E_3,L4E_4,L4E_5,L5E,L6E,L7E,L8E,L9E
Eastern Province,Gatsibo,267,Urban,18,Ordinary HH,177.1151,206.272965918674,,,,,70,60,0,60,120,120,30,120,60,60,0,60,120,0,420,0,0,0,0,0,0,60,0,60,0,0,120,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,1,HH Surrounding Camp,30.96536382978723,31.60415727860351,,,,,60,,60,0,120,,120,0,0,,0,0,350,,300,0,60,,60,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,2,HH Surrounding Camp,30.96536382978723,31.60415727860351,,,,,15,20,0,,60,120,0,,0,0,0,,0,0,0,,0,120,120,,120,0,0,,0,0,0,,0,0,0,,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,3,HH Surrounding Camp,83.16412,82.64547350136819,,,,,60,,0,0,120,,60,0,0,,0,0,880,,540,0,0,,0,60,60,,60,60,0,,120,0,90,,90,90,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,4,HH Surrounding Camp,30.96536382978723,31.60415727860351,,,,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,60,0,0,0,0,0,0,0,120,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,5,HH Surrounding Camp,83.16412,82.64547350136819,,,,,60,60,60,0,50,0,0,0,60,60,0,0,300,0,0,0,120,0,0,0,0,0,0,0,60,0,0,0,0,60,0,60,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,6,HH Surrounding Camp,83.16412,82.64547350136819,,,,,60,60,60,0,120,120,120,120,120,120,120,0,300,250,250,0,70,50,70,0,0,60,0,120,60,120,120,60,300,120,120,120,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,7,HH Surrounding Camp,83.16412,82.64547350136819,,,,,155,0,0,0,120,120,120,0,120,0,120,0,600,0,600,0,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,8,HH Surrounding Camp,83.16412,82.64547350136819,,,,,0,,60,,60,,60,,60,,0,,120,,240,,0,,0,,0,,60,,60,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,9,HH Surrounding Camp,30.96536382978723,31.60415727860351,,,,,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,2,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,10,HH Surrounding Camp,83.16412,82.64547350136819,,,,,60,,0,0,120,,120,120,120,,120,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,120,120,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,11,HH Surrounding Camp,83.16412,82.64547350136819,,,,,180,0,0,,120,0,60,,40,0,0,,600,0,600,,60,60,0,,60,0,0,,120,60,60,,60,60,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,12,HH Surrounding Camp,83.16412,82.64547350136819,,,,,40,,0,0,60,,0,0,0,,0,0,480,,480,0,60,,60,120,60,,120,60,60,,120,0,60,,60,60,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,13,HH Surrounding Camp,83.16412,82.64547350136819,,,,,180,,,,30,,,,40,,,,0,,,,30,,,,30,,,,180,,,,0,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,14,HH Surrounding Camp,83.16412,82.64547350136819,,,,,120,0,0,0,30,30,60,0,30,0,20,0,0,0,300,0,0,0,0,0,0,60,360,120,60,60,60,60,30,30,50,60,0,,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,15,HH Surrounding Camp,83.16412,82.64547350136819,,,,,60,,0,,30,,30,,30,,30,,360,,480,,30,,60,,0,,0,,30,,60,,30,,60,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,16,HH Surrounding Camp,83.16412,82.64547350136819,,,,,120,120,120,,30,60,20,,30,0,10,,120,0,480,,30,30,60,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,268,Urban,17,HH Surrounding Camp,83.16412,82.64547350136819,,,,,120,,45,,0,,0,,0,,0,,480,,0,,60,,60,,0,,120,,60,,80,,0,,90,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,268,Urban,18,HH Surrounding Camp,83.16412,82.64547350136819,,,,,60,,0,,0,,0,,0,,0,,360,,660,,60,,60,,0,,60,,60,,60,,30,,30,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,1,HH Surrounding Camp,71.40509,74.35794428163732,,,,,40,0,0,0,60,0,60,60,60,0,60,0,720,0,750,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,2,HH Surrounding Camp,71.40509,74.35794428163732,,,,,60,60,0,,0,0,0,,0,0,0,,500,0,0,,60,60,60,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,3,HH Surrounding Camp,71.40509,74.35794428163732,,,,,,,0,,,,0,,,,0,,,,580,,,,60,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,4,HH Surrounding Camp,71.40509,74.35794428163732,,,,,50,,,,0,,,,0,,,,180,,,,30,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,5,HH Surrounding Camp,71.40509,74.35794428163732,,,,,60,,0,,180,,0,,0,,0,,120,,360,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,6,HH Surrounding Camp,71.40509,74.35794428163732,,,,,180,,0,,120,,120,,0,,0,,360,,360,,60,,120,,0,,0,,30,,60,,38,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,7,HH Surrounding Camp,71.40509,74.35794428163732,,,,,180,,0,,0,,0,,0,,0,,360,,0,,30,,50,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,8,HH Surrounding Camp,71.40509,74.35794428163732,,,,,45,,0,,0,,0,,0,,0,,0,,420,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,9,HH Surrounding Camp,71.40509,74.35794428163732,,,,,180,0,0,,60,0,60,,40,0,40,,360,0,360,,60,120,60,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,10,HH Surrounding Camp,71.40509,74.35794428163732,,,,,140,0,0,0,120,0,0,0,0,0,0,0,360,0,360,0,60,60,60,120,0,0,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,11,HH Surrounding Camp,71.40509,74.35794428163732,,,,,180,,0,,60,,120,,0,,0,,360,,360,,60,,120,,0,,0,,30,,120,,60,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,12,HH Surrounding Camp,71.40509,74.35794428163732,,,,,80,,0,0,30,,0,0,0,,0,0,360,,360,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,13,HH Surrounding Camp,71.40509,74.35794428163732,,,,,180,,0,,0,,0,,0,,0,,0,,0,,60,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,14,HH Surrounding Camp,71.40509,74.35794428163732,,,,,150,0,0,0,120,0,30,0,0,0,0,0,360,0,360,0,120,0,120,0,0,0,0,0,60,60,60,60,0,600,600,600,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,15,HH Surrounding Camp,71.40509,74.35794428163732,,,,,60,,60,,0,,0,,0,,0,,0,,600,,60,,60,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,269,Rural,16,HH Surrounding Camp,71.40509,74.35794428163732,,,,,60,,,,60,,,,0,,,,300,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,17,HH Surrounding Camp,71.40509,74.35794428163732,,,,,180,,0,,120,,30,,0,,0,,360,,360,,180,,120,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,269,Rural,18,HH Surrounding Camp,71.40509,74.35794428163732,,,,,140,,0,,0,,0,,0,,0,,360,,360,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,1,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,130,0,0,,120,0,0,,30,0,0,,180,0,0,,0,0,360,,0,30,0,,30,0,0,,90,0,90,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,2,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,120,0,0,0,60,0,120,0,30,0,0,0,360,0,360,0,60,120,60,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,3,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,120,,0,,0,,0,,0,,0,,0,,0,,120,,0,,0,,0,,180,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,4,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,60,,60,,0,,0,,0,,0,,0,,360,,120,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,5,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,100,,0,,0,,0,,0,,0,,360,,0,,120,,120,,0,,0,,0,,0,,0,,0,,1,1,1,0,1,0,0,0,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,6,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,7,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,60,,0,,0,,0,,0,,0,,0,,360,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,8,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,60,0,0,,0,0,60,,0,0,0,,360,0,360,,120,120,120,,0,0,0,,0,0,30,,30,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,9,HH Surrounding Camp,53.92445989583332,55.41554969019095,,,,,60,0,,,130,120,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,10,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,40,40,40,40,10,0,60,60,45,35,60,30,600,0,700,0,60,60,60,120,0,60,60,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,11,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,60,,60,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,12,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,60,60,60,,0,0,0,,0,0,0,,600,0,600,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,13,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,60,,60,,0,,0,,0,,0,,0,,0,,30,,60,,0,,0,,30,,30,,0,,0,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,14,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,120,0,60,,30,0,30,,60,0,30,,480,0,360,,60,0,180,,180,0,30,,0,0,0,,0,0,90,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,15,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,120,,0,,120,,120,,0,,0,,720,,720,,150,,180,,0,,0,,30,,30,,0,,0,,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,16,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,160,0,0,,100,0,100,,0,0,0,,600,0,600,,60,180,180,,0,60,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,270,Rural,17,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,180,,0,0,60,,60,0,30,,0,0,360,,600,0,120,,120,120,0,,0,0,120,,120,120,0,,0,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,270,Rural,18,HH Surrounding Camp,75.75728999999998,80.88608355569093,,,,,180,0,0,0,60,0,60,0,0,30,0,0,360,0,360,0,60,120,0,120,0,60,0,30,120,120,120,30,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,271,Rural,1,Ordinary HH,215.8108328479907,235.3893873617039,,,,,60,0,0,,120,0,120,,120,0,120,,360,0,450,,60,0,60,,0,60,0,,0,0,60,,60,0,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,271,Rural,2,Ordinary HH,215.8108328479907,235.3893873617039,,,,,60,,60,0,0,,0,0,0,,0,0,0,,600,0,60,,60,200,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,3,Ordinary HH,215.8108328479907,235.3893873617039,,,,,60,0,0,,60,0,60,,30,0,20,,0,0,600,,0,0,120,,0,0,0,,30,0,60,,0,0,90,,1,0,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,271,Rural,4,Ordinary HH,215.8108328479907,235.3893873617039,,,,,120,120,0,0,60,0,0,0,0,60,0,0,420,0,420,0,120,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,5,Ordinary HH,215.8108328479907,235.3893873617039,,,,,120,,0,0,30,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,60,0,0,,90,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,271,Rural,6,Ordinary HH,215.8108328479907,235.3893873617039,,,,,,,120,,,,0,,,,0,,,,0,,,,0,,,,0,,,,30,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,7,Ordinary HH,215.8108328479907,235.3893873617039,,,,,120,120,60,,120,0,60,,30,30,0,,360,0,600,,60,120,60,,0,60,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0
Eastern Province,Gatsibo,271,Rural,8,Ordinary HH,215.8108328479907,235.3893873617039,,,,,180,0,0,0,120,0,60,0,0,60,0,0,360,0,600,0,60,120,60,180,0,60,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,9,Ordinary HH,215.8108328479907,235.3893873617039,,,,,180,,0,0,120,,120,0,40,,0,0,360,,600,0,120,,120,180,0,,0,0,120,,120,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,10,Ordinary HH,215.8108328479907,235.3893873617039,,,,,140,,0,0,0,,0,0,0,,0,0,400,,400,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,11,Ordinary HH,215.8108328479907,235.3893873617039,,,,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,12,Ordinary HH,215.8108328479907,235.3893873617039,,,,,60,,0,,0,,0,,0,,0,,0,,540,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,13,Ordinary HH,215.8108328479907,235.3893873617039,,,,,60,,0,0,60,,60,120,0,,60,60,60,,540,0,360,,0,0,0,,0,60,60,,60,180,60,,60,60,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,14,Ordinary HH,215.8108328479907,235.3893873617039,,,,,120,,0,0,0,,0,0,0,,0,0,600,,600,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Eastern Province,Gatsibo,271,Rural,15,Ordinary HH,18527.36,18589.36961205268,,,,,120,0,0,,180,0,30,,0,0,0,,0,0,780,,0,120,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Eastern Province,Gatsibo,271,Rural,16,Ordinary HH,215.8108328479907,235.3893873617039,,,,,50,50,50,50,0,0,0,0,0,0,0,0,0,0,600,0,60,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
