PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,I01,I17A,I18A,I19A,I17B,I18B,I19B,I17C,I18C,I19C,I17D,I18D,I19D,J01,J02,J03,J03_OTHER,J04,J05,J06,J06_OTHER
Southern Province,Gisagara,73,Rural,8,Refugee HH,,,01,20,Monthly,15,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,73,Rural,9,Refugee HH,,,01,,,,,,,20,Monthly,10,,,,No,,, ,No,,, 
Southern Province,Gisagara,73,Rural,10,Refugee HH,,,01,30,Bi-weekly,30,,,,,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,73,Rural,11,Refugee HH,,,01,30,Bi-weekly,45,0,,,30,Bi-weekly,0,0,,,No,,, ,No,,, 
Southern Province,Gisagara,73,Rural,12,Refugee HH,,,01,20,Bi-weekly,30,0,,,,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Gisagara,73,Rural,13,Refugee HH,,,01,,,,,,,20,Monthly,45,,,,No,,, ,No,,, 
Southern Province,Gisagara,73,Rural,14,Refugee HH,,,01,40,Bi-weekly,45,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,73,Rural,15,Refugee HH,,,02,20,Bi-weekly,60,0,,,15,Bi-weekly,0,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,73,Rural,16,Refugee HH,,,01,60,Bi-weekly,30,0,,,30,Bi-weekly,60,0,,,No,,, ,No,,, 
Southern Province,Gisagara,73,Rural,17,Refugee HH,,,01,,,,,,,20,Weekly,60,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,73,Rural,18,Refugee HH,,,01,40,Monthly,0,,,,25,Monthly,0,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,74,Rural,1,Refugee HH,,,02,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,2,Refugee HH,,,01,0,,,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,74,Rural,3,Refugee HH,,,02,,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,4,Refugee HH,,,01,0,,,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,5,Refugee HH,,,01,0,,,,,,,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,74,Rural,6,Refugee HH,,,03,0,,,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,7,Refugee HH,,,01,0,,,0,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,74,Rural,8,Refugee HH,,,01,0,,,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,9,Refugee HH,,,01,0,,,0,,,,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,74,Rural,10,Refugee HH,,,02,10,Monthly,0,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,11,Refugee HH,,,01,0,,,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,12,Refugee HH,,,01,0,,,0,,,,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,74,Rural,13,Refugee HH,,,01,,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,14,Refugee HH,,,01,20,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,15,Refugee HH,,,01,0,,,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,16,Refugee HH,,,01,20,Bi-weekly,120,20,Bi-weekly,0,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,17,Refugee HH,,,01,20,Monthly,15,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,74,Rural,18,Refugee HH,,,01,15,Monthly,15,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,1,Refugee HH,,,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,2,Refugee HH,,,01,,,,,,,5,Monthly,0,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,3,Refugee HH,,,01,60,Monthly,0,,,0,5,Monthly,0,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,4,Refugee HH,,,01,0,,,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,5,Refugee HH,,,01,10,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,6,Refugee HH,,,01,0,,,120,Bi-weekly,0,,,,5,Weekly,0,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,7,Refugee HH,,,01,30,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,8,Refugee HH,,,03,120,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,9,Refugee HH,,,01,,,,,,,45,Monthly,0,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,10,Refugee HH,,,01,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,11,Refugee HH,,,01,30,Daily,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,12,Refugee HH,,,03,0,,,,,,5,Daily,0,0,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,13,Refugee HH,,,02,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,14,Refugee HH,,,01,90,Daily,5,,,,5,Daily,0,0,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,15,Refugee HH,,,01,0,,,10,Weekly,0,60,Daily,0,0,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,16,Refugee HH,,,01,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,17,Refugee HH,,,01,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,75,Rural,18,Refugee HH,,,02,30,Weekly,0,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,1,Refugee HH,,,01,60,Monthly,30,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,2,Refugee HH,,,01,,,,,,,20,Monthly,30,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,3,Refugee HH,,,01,40,Bi-weekly,60,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,4,Refugee HH,,,01,20,Bi-weekly,30,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,5,Refugee HH,,,01,20,Bi-weekly,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,6,Refugee HH,,,01,20,Bi-weekly,120,0,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,76,Rural,7,Refugee HH,,,01,,,,,,,10,Monthly,30,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,8,Refugee HH,,,01,30,Bi-weekly,45,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,9,Refugee HH,,,02,25,Bi-weekly,25,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,10,Refugee HH,,,01,30,Monthly,20,15,Weekly,0,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,11,Refugee HH,,,01,25,Monthly,10,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,12,Refugee HH,,,01,20,Monthly,15,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,13,Refugee HH,,,01,20,Monthly,15,10,Monthly,0,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,14,Refugee HH,,,01,20,Monthly,15,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,15,Refugee HH,,,01,15,Monthly,10,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,16,Refugee HH,,,01,,,,,,,160,Monthly,15,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,17,Refugee HH,,,01,15,Monthly,10,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,76,Rural,18,Refugee HH,,,01,20,Monthly,10,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,1,Refugee HH,,,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,2,Refugee HH,,,01,0,,,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,77,Rural,3,Refugee HH,,,01,0,,,0,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,77,Rural,4,Refugee HH,,,01,0,,,,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,5,Refugee HH,,,01,30,Weekly,5,120,Weekly,0,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,6,Refugee HH,,,01,,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,7,Refugee HH,,,01,0,,,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,8,Refugee HH,,,01,0,,,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,77,Rural,9,Refugee HH,,,01,90,Monthly,0,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,10,Refugee HH,,,01,0,,,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,77,Rural,11,Refugee HH,,,01,0,,,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,12,Refugee HH,,,02,0,,,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,77,Rural,13,Refugee HH,,,02,30,Monthly,0,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,14,Refugee HH,,,01,15,Monthly,60,,,,60,Monthly,120,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,15,Refugee HH,,,01,20,Monthly,15,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,16,Refugee HH,,,01,20,Monthly,15,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,17,Refugee HH,,,02,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,77,Rural,18,Refugee HH,,,02,60,Weekly,0,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,1,Refugee HH,,,01,0,,,0,,,,,,5,Monthly,5,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,2,Refugee HH,,,01,45,Weekly,5,30,Weekly,0,,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,3,Refugee HH,,,01,30,Weekly,0,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,4,Refugee HH,,,02,0,,,0,,,0,,,5,Daily,5,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,5,Refugee HH,,,01,60,Weekly,15,0,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,78,Rural,6,Refugee HH,,,01,30,Weekly,60,0,,,,,0,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,78,Rural,7,Refugee HH,,,01,0,,,0,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,78,Rural,8,Refugee HH,,,01,,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,9,Refugee HH,,,02,90,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,10,Refugee HH,,,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,11,Refugee HH,,,01,0,,,,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,12,Refugee HH,,,03,30,Bi-weekly,0,0,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,13,Refugee HH,,,01,20,Monthly,10,0,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,78,Rural,14,Refugee HH,,,01,25,Monthly,5,,,,,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,15,Refugee HH,,,01,10,Monthly,0,,,,,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Southern Province,Gisagara,78,Rural,16,Refugee HH,,,01,10,Bi-weekly,45,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,17,Refugee HH,,,01,,,,,,,30,Monthly,45,,,,No,,, ,No,,, 
Southern Province,Gisagara,78,Rural,18,Refugee HH,,,01,20,Bi-weekly,120,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,1,Ordinary HH,191.2698766666667,176.3291508843528,02,120,Daily,30,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,2,Ordinary HH,191.2698766666667,176.3291508843528,01,120,Daily,30,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,3,Ordinary HH,191.2698766666667,176.3291508843528,02,90,Daily,45,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,4,Ordinary HH,191.2698766666667,176.3291508843528,02,90,Daily,30,,,,60,Weekly,0,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,5,Ordinary HH,191.2698766666667,176.3291508843528,02,60,Daily,120,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,6,Ordinary HH,133.4441,130.3287425387502,01,0,,,30,Weekly,0,,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,7,Ordinary HH,133.4441,130.3287425387502,01,90,Daily,7,0,,,30,Weekly,18,120,Weekly,30,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,8,Ordinary HH,133.4441,130.3287425387502,02,180,Weekly,15,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,9,Ordinary HH,133.4441,130.3287425387502,01,50,Bi-weekly,35,45,Weekly,20,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,10,Ordinary HH,191.2698766666667,176.3291508843528,01,0,,,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,11,Ordinary HH,133.4441,130.3287425387502,01,,,,,,,50,Daily,30,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,12,Ordinary HH,133.4441,130.3287425387502,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,13,Ordinary HH,191.2698766666667,176.3291508843528,01,120,Daily,15,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,14,Ordinary HH,191.2698766666667,176.3291508843528,01,60,Daily,15,,,,60,Daily,15,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,15,Ordinary HH,133.4441,130.3287425387502,01,60,Weekly,15,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,16,Ordinary HH,133.4441,130.3287425387502,03,90,Daily,15,,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,17,Ordinary HH,191.2698766666667,176.3291508843528,01,0,,,0,,,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,79,Urban,18,Ordinary HH,133.4441,130.3287425387502,01,60,Weekly,15,60,Weekly,10,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,1,Ordinary HH,943.5210160427806,951.6673172725475,01,180,Weekly,20,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,2,Ordinary HH,943.5210160427806,951.6673172725475,01,30,Daily,30,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,3,Ordinary HH,2800.61,3155.673106969421,01,45,Bi-weekly,20,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,4,Ordinary HH,943.5210160427806,951.6673172725475,02,60,Daily,0,0,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,5,Ordinary HH,943.5210160427806,951.6673172725475,01,30,Daily,30,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,6,Ordinary HH,943.5210160427806,951.6673172725475,02,60,Daily,15,0,,,30,Daily,15,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,7,Ordinary HH,2800.61,3155.673106969421,01,,,,180,Daily,50,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,8,Ordinary HH,943.5210160427806,951.6673172725475,01,,,,,,,150,Daily,30,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,9,Ordinary HH,943.5210160427806,951.6673172725475,02,120,Daily,30,,,,60,Bi-weekly,0,60,Weekly,0,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,10,Ordinary HH,2800.61,3155.673106969421,02,480,Daily,40,,,,0,,,0,,,No,,, ,Yes,Same solid fuel stove used for cooking,, 
Southern Province,Nyaruguru,80,Rural,11,Ordinary HH,2800.61,3155.673106969421,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,12,Ordinary HH,943.5210160427806,951.6673172725475,01,45,Daily,0,40,Daily,20,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,13,Ordinary HH,943.5210160427806,951.6673172725475,01,0,,,15,Daily,30,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,14,Ordinary HH,943.5210160427806,951.6673172725475,01,,,,,,,120,Daily,30,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,15,Ordinary HH,943.5210160427806,951.6673172725475,01,,,,,,,50,Daily,45,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,16,Ordinary HH,2800.61,3155.673106969421,02,100,Monthly,5,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,17,Ordinary HH,2800.61,3155.673106969421,01,90,Daily,15,,,,,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,80,Rural,18,Ordinary HH,2800.61,3155.673106969421,02,60,Daily,5,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,1,Ordinary HH,1569.958345454545,1509.586049931309,01,60,Daily,10,0,,,,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,2,Ordinary HH,1569.958345454545,1509.586049931309,01,60,Daily,10,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,3,Ordinary HH,1569.958345454545,1509.586049931309,02,60,Daily,15,0,,,60,Daily,10,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,4,Ordinary HH,1569.958345454545,1509.586049931309,01,60,Daily,20,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,5,Ordinary HH,1451.222,1505.109720532407,01,10,Daily,40,0,,,15,Daily,20,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,6,Ordinary HH,1451.222,1505.109720532407,01,0,,,10,Daily,15,15,Daily,10,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,7,Ordinary HH,1451.222,1505.109720532407,01,0,,,20,Daily,30,15,Daily,15,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,8,Ordinary HH,1451.222,1505.109720532407,01,180,Daily,0,20,Daily,30,25,Daily,15,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,9,Ordinary HH,1569.958345454545,1509.586049931309,01,120,Daily,5,0,,,60,Weekly,0,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,10,Ordinary HH,1451.222,1505.109720532407,01,60,Daily,35,,,,60,Daily,40,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,11,Ordinary HH,1451.222,1505.109720532407,01,10,Daily,20,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,12,Ordinary HH,1451.222,1505.109720532407,01,60,Daily,15,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,13,Ordinary HH,1569.958345454545,1509.586049931309,01,,,,,,,60,Daily,30,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,14,Ordinary HH,1569.958345454545,1509.586049931309,01,30,Weekly,15,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,15,Ordinary HH,1569.958345454545,1509.586049931309,02,60,Daily,15,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,16,Ordinary HH,1569.958345454545,1509.586049931309,02,30,Daily,5,,,,0,,,,,,No,,, ,Yes,Same solid fuel stove used for cooking,, 
Southern Province,Nyaruguru,81,Rural,17,Ordinary HH,1569.958345454545,1509.586049931309,01,20,Daily,6,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,81,Rural,18,Ordinary HH,1569.958345454545,1509.586049931309,01,30,Weekly,7,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,1,Ordinary HH,2203.369326666667,2114.512622019161,01,,,,,,,60,Daily,12,15,Daily,15,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,2,Ordinary HH,2203.369326666667,2114.512622019161,01,0,,,0,,,0,,,10,Bi-weekly,20,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,3,Ordinary HH,2203.369326666667,2114.512622019161,02,90,Daily,15,0,,,20,Weekly,15,90,Daily,90,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,4,Ordinary HH,2203.369326666667,2114.512622019161,01,30,Daily,10,,,,,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,5,Ordinary HH,2203.369326666667,2114.512622019161,01,45,Daily,15,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,6,Ordinary HH,2203.369326666667,2114.512622019161,02,60,Weekly,10,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,7,Ordinary HH,2203.369326666667,2114.512622019161,01,30,Daily,15,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,8,Ordinary HH,2485.003,2767.952295412958,02,125,Daily,30,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,9,Ordinary HH,2485.003,2767.952295412958,01,0,,,0,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,10,Ordinary HH,2485.003,2767.952295412958,02,120,Daily,60,,,,120,Weekly,0,0,,,No,,, ,Yes,Same solid fuel stove used for cooking,, 
Southern Province,Nyaruguru,82,Rural,11,Ordinary HH,2485.003,2767.952295412958,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,12,Ordinary HH,2485.003,2767.952295412958,02,45,Weekly,25,45,Weekly,50,0,,,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,13,Ordinary HH,2485.003,2767.952295412958,01,10,Daily,40,,,,0,,,15,Daily,15,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,14,Ordinary HH,2203.369326666667,2114.512622019161,02,15,Daily,45,15,Daily,15,30,Daily,20,,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,15,Ordinary HH,2203.369326666667,2114.512622019161,01,120,Daily,15,,,,120,Daily,15,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,16,Ordinary HH,2203.369326666667,2114.512622019161,02,120,Daily,15,0,,,100,Daily,15,0,,,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,17,Ordinary HH,2203.369326666667,2114.512622019161,02,60,Daily,15,0,,,60,Weekly,15,90,Daily,0,No,,, ,No,,, 
Southern Province,Nyaruguru,82,Rural,18,Ordinary HH,2203.369326666667,2114.512622019161,01,60,Daily,15,,,,,,,,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,1,Ordinary HH,1305.621,1292.497474568204,01,120,Weekly,120,0,,,45,Monthly,60,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Huye,83,Rural,2,Ordinary HH,1305.621,1292.497474568204,01,30,Daily,10,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,3,Ordinary HH,1305.621,1292.497474568204,01,180,Daily,45,0,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,4,Ordinary HH,1305.621,1292.497474568204,01,0,,,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,5,Ordinary HH,1305.621,1292.497474568204,02,240,Weekly,120,,,,120,Monthly,120,0,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,6,Ordinary HH,1305.621,1292.497474568204,02,240,Daily,45,120,Weekly,120,120,Monthly,30,0,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,7,Ordinary HH,1305.621,1292.497474568204,01,60,Daily,10,,,,0,,,0,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,8,Ordinary HH,1305.621,1292.497474568204,02,60,Weekly,60,120,Bi-weekly,120,120,Bi-weekly,60,180,Bi-weekly,60,No,,, ,Yes,Same solid fuel stove used for cooking,, 
Southern Province,Huye,83,Rural,9,Ordinary HH,1305.621,1292.497474568204,01,240,Daily,120,,,,100,Weekly,90,,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,10,Ordinary HH,1305.621,1292.497474568204,02,140,Bi-weekly,25,30,Bi-weekly,45,0,,,,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,11,Ordinary HH,1305.621,1292.497474568204,01,180,Weekly,45,45,Weekly,45,,,,0,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,12,Ordinary HH,1305.621,1292.497474568204,01,30,Daily,10,,,,0,,,,,,No,,, ,No,,, 
Southern Province,Huye,83,Rural,13,Ordinary HH,1305.621,1292.497474568204,01,60,Weekly,120,180,Bi-weekly,60,,,,,,,No,,, ,Yes,Same solid fuel stove used for cooking,, 
Southern Province,Huye,83,Rural,14,Ordinary HH,1305.621,1292.497474568204,01,0,,,,,,80,Weekly,75,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Huye,83,Rural,15,Ordinary HH,1305.621,1292.497474568204,01,,,,,,,60,Bi-weekly,120,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Southern Province,Huye,83,Rural,16,Ordinary HH,1305.621,1292.497474568204,02,60,Daily,60,,,,120,Weekly,60,120,Weekly,120,No,,, ,No,,, 
Southern Province,Huye,83,Rural,17,Ordinary HH,1305.621,1292.497474568204,01,120,Daily,10,0,,,0,,,0,,,No,,, ,No,,, 
