PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,F11,F12,F13,F14,F15,F16
Northern Province,Gicumbi,229,Urban,4,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,4,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,5,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,5,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,5,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,5,Ordinary HH,28.85293684210526,24.4572211501681,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,5,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,5,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,6,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,6,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,6,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,6,Ordinary HH,274.1028999999999,288.8618144803515,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,6,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,6,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,9,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,9,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,9,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,9,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,9,Ordinary HH,28.85293684210526,24.4572211501681,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,9,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,10,Ordinary HH,274.1028999999999,288.8618144803515,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,10,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,10,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,10,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,10,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,10,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,11,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,11,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,11,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,11,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,11,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,11,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,12,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,12,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,12,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,12,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,12,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,12,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,13,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,13,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,13,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,13,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,13,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,13,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,14,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,14,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,14,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,14,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,14,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,14,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,15,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,15,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,15,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,15,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,15,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,15,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,16,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,16,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,16,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,16,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,16,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,16,Ordinary HH,274.1028999999999,288.8618144803515,Candle,Yes,2,21,100,
Northern Province,Gicumbi,229,Urban,17,Ordinary HH,28.85293684210526,24.4572211501681,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,17,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,17,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,17,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,17,Ordinary HH,28.85293684210526,24.4572211501681,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,17,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,18,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,18,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,229,Urban,18,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,18,Ordinary HH,274.1028999999999,288.8618144803515,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,18,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,18,Ordinary HH,274.1028999999999,288.8618144803515,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,19,Ordinary HH,28.85293684210526,24.4572211501681,Biogas,No,,,,
Northern Province,Gicumbi,229,Urban,19,Ordinary HH,28.85293684210526,24.4572211501681,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,19,Ordinary HH,28.85293684210526,24.4572211501681,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,19,Ordinary HH,28.85293684210526,24.4572211501681,Candle,Yes,9,3,200,
Northern Province,Gicumbi,229,Urban,19,Ordinary HH,28.85293684210526,24.4572211501681,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,19,Ordinary HH,28.85293684210526,24.4572211501681,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,22,Ordinary HH,274.1028999999999,288.8618144803515,Paraffin,No,,,,
Northern Province,Gicumbi,229,Urban,22,Ordinary HH,274.1028999999999,288.8618144803515,Candle,No,,,,
Northern Province,Gicumbi,229,Urban,22,Ordinary HH,274.1028999999999,288.8618144803515,Gasoline,No,,,,
Northern Province,Gicumbi,229,Urban,22,Ordinary HH,274.1028999999999,288.8618144803515,Diesel,No,,,,
Northern Province,Gicumbi,229,Urban,22,Ordinary HH,274.1028999999999,288.8618144803515,Kerosene,No,,,,
Northern Province,Gicumbi,229,Urban,22,Ordinary HH,274.1028999999999,288.8618144803515,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,1,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,1,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,1,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,1,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,1,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,1,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,2,Ordinary HH,494.3029,522.5421341268291,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,2,Ordinary HH,494.3029,522.5421341268291,Candle,Yes,1,30,100,
Northern Province,Gicumbi,230,Urban,2,Ordinary HH,494.3029,522.5421341268291,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,2,Ordinary HH,494.3029,522.5421341268291,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,2,Ordinary HH,494.3029,522.5421341268291,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,2,Ordinary HH,494.3029,522.5421341268291,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,3,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,3,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,3,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,Yes,1,30,200,90
Northern Province,Gicumbi,230,Urban,3,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,3,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,3,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,Candle,Yes,6,3,100,
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,No,,,,
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,Paraffin,No,,,,
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,Biogas,No,,,,
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,Kerosene,Yes,1,30,200,95
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,Candle,No,,,,
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,Gasoline,No,,,,
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,Diesel,No,,,,
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,Diesel,No,,,,
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,Gasoline,No,,,,
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,Paraffin,No,,,,
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,Kerosene,No,,,,
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,Biogas,No,,,,
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,231,Rural,4,Ordinary HH,1163.636,1112.37431021071,Candle,No,,,,
Northern Province,Gicumbi,231,Rural,4,Ordinary HH,1163.636,1112.37431021071,Gasoline,No,,,,
Northern Province,Gicumbi,231,Rural,4,Ordinary HH,1163.636,1112.37431021071,Another fuel-based lamp,No,,,,
Northern Province,Gicumbi,231,Rural,4,Ordinary HH,1163.636,1112.37431021071,Biogas,No,,,,
Northern Province,Gicumbi,231,Rural,4,Ordinary HH,1163.636,1112.37431021071,Kerosene,No,,,,
